-9058,307.1,218.3,16.1,0.36,1,1.56,284.9,0.507,2.12,1.94,17.9
(9162) Kwiila,235.8,180,9,0.6,0.61,1.5,329.6,0.538,2.39,1.83,18
(9172) Abhramu,74.2,287.6,7.8,0.55,1.21,2.71,274.2,0.221,4.21,4.46,16.6
-9202,212.4,315.9,40.8,0.61,0.56,1.42,225,0.58,2.29,1.7,16.1
-9400,62.1,3.4,36,0.58,1.08,2.59,3.8,0.237,4.09,4.16,14.8
-9856,116.2,168.1,9.8,0.63,0.84,2.24,197.1,0.294,3.64,3.36,17.1
(9950) ESA,103.6,253.5,14.6,0.53,1.14,2.44,279.3,0.259,3.74,3.81,16.2
-10115,233.7,8.9,15.3,0.32,0.84,1.25,84.5,0.706,1.65,1.4,17.1
-10145,27.4,328.4,4.5,0.63,0.7,1.9,273.2,0.376,3.1,2.62,17
-10150,234,113,46,0.54,1.08,2.37,67.7,0.269,3.67,3.66,15.5
-10165,348.5,312.4,23.9,0.5,0.61,1.23,91.7,0.718,1.86,1.37,17.4
-10302,183.6,104.3,4.4,0.14,1.1,1.27,155.1,0.686,1.45,1.44,19.4
(10563) Izhdubar,132.2,56.6,63.5,0.27,0.74,1.01,46.4,0.976,1.27,1.01,16.9
-10636,286.3,172.9,13.6,0.51,0.92,1.88,359.2,0.381,2.85,2.59,17.7
-10860,75.5,257.2,4.1,0.57,1.1,2.58,16.4,0.238,4.06,4.14,17
-11054,92.3,339.1,3.1,0.45,1.09,1.98,292.4,0.354,2.86,2.78,17.1
(11066) Sigurd,22,349.2,36.9,0.38,0.87,1.39,195,0.6,1.91,1.64,15.2
(11284) Belenus,171.1,311.7,2,0.34,1.15,1.74,44.4,0.429,2.33,2.3,18.3
(11311) Peleus,313.4,59.3,25.5,0.54,0.98,2.12,26.5,0.32,3.25,3.08,15.8
-11398,74.8,144.7,15,0.39,1.05,1.72,107,0.437,2.39,2.26,16.4
-11405,96.4,141.2,22.9,0.39,0.88,1.46,153.9,0.559,2.03,1.76,15.2
(11500) Tomaiyowit,289.5,234.4,10.3,0.36,0.7,1.08,165.3,0.878,1.46,1.12,18.4
(11885) Summanus,116.2,359.8,19.4,0.47,0.9,1.7,242,0.443,2.51,2.22,18.5
-12538,321.8,220.7,24.5,0.41,0.92,1.54,317,0.515,2.17,1.91,16
(12711) Tukmit,322.9,295,38.5,0.27,0.86,1.19,346.2,0.763,1.51,1.29,16
(12923) Zephyr,147.1,168.2,5.3,0.49,1,1.96,51.6,0.358,2.93,2.75,15.8
(13553) Masaakikoyama,110,193.5,5.9,0.46,1.17,2.19,272.3,0.304,3.2,3.24,16.5
-13651,133.8,116.7,17.2,0.31,0.93,1.34,239.5,0.639,1.74,1.54,17.9
-14402,51.4,158.2,11.4,0.4,1.03,1.72,150.1,0.439,2.4,2.25,18.8
(14827) Hypnos,238.2,57.9,2,0.66,0.95,2.84,21.6,0.206,4.73,4.79,18.8
(15745) Yuliya,140.7,132.6,14.4,0.26,1.28,1.72,196.9,0.437,2.16,2.25,17.4
(15817) Lucianotesi,94.3,162.5,13.9,0.12,1.17,1.32,340.1,0.647,1.48,1.52,18.5
(16064) Davidharvey,104.7,335.6,4.5,0.59,1.17,2.85,322,0.205,4.53,4.81,16.9
-16636,47.4,296.8,7.2,0.47,1.23,2.31,314.7,0.281,3.39,3.51,18.8
-16657,21.3,31.2,24.9,0.46,1.23,2.28,356.3,0.287,3.33,3.44,16.6
-16816,158,37.1,25.9,0.6,0.57,1.44,341.7,0.569,2.31,1.73,16.2
-16834,334.4,260.8,16,0.44,0.82,1.47,247.5,0.554,2.12,1.78,15.8
(16912) Rhiannon,221.2,169.2,24.5,0.27,1.27,1.75,199.6,0.425,2.23,2.32,17.9
-16960,243.3,260.2,17.5,0.86,0.31,2.2,308.7,0.302,4.09,3.26,14.4
-17181,36.8,113.6,10.7,0.67,0.77,2.37,275.9,0.27,3.97,3.65,16.8
-17182,203.2,333.5,9.3,0.55,0.62,1.39,25.7,0.603,2.15,1.63,17.1
-17188,287.3,269.8,29.5,0.64,0.8,2.22,172.4,0.299,3.63,3.3,16.4
-17274,21.4,305.7,5.6,0.55,1.22,2.73,42,0.218,4.25,4.52,16.9
-17511,202.4,355.9,9.6,0.36,0.76,1.19,67.1,0.76,1.62,1.3,17.3
(18106) Blume,235,109.2,4.2,0.51,1.19,2.44,112.6,0.258,3.69,3.82,17.8
-18109,319.3,59.5,0.8,0.37,1.19,1.88,41,0.382,2.57,2.58,17.2
-18172,100.7,338.5,17.8,0.51,1.19,2.43,102.4,0.261,3.67,3.78,15.7
-18736,222.9,297.4,2.8,0.49,1.2,2.35,144.9,0.274,3.5,3.6,16
-18882,242.7,291.7,36.8,0.23,1.29,1.69,319.8,0.451,2.08,2.19,16.2
-19356,334,186.6,3,0.56,1.1,2.5,106.4,0.249,3.91,3.96,17
-19764,9.8,281.4,1.3,0.44,1.25,2.23,106.7,0.295,3.22,3.34,16.1
